uniprot,predictive,VIP
Q8TBF4,0.86158,0.75588
Q8TBM8,1.9184,1.0603
Q8TBP5,1.1832,0.43459
Q8TBP6,-3.9259,1.3015
Q8TBQ9,-0.27451,0.034259
Q8TBR7,0.48135,0.073219
Q8TBS0,2.4939,1.225
Q8TBX8,-1.6363,0.89562
Q8TC07,-5.4387,2.284
Q8TC12,1.073,0.7188
Q8TC71,-3.6847,1.5471
Q8TCB0,1.815,0.45898
Q8TCC3,0.072826,0.23612
Q8TCD1,0.42883,0.17859
Q8TCD5,-1.8163,0.65708
Q8TCE6,5.1874,2.1515
Q8TCF1,1.1526,0.24763
Q8TCG2,0.79934,0.40726
Q8TCJ2,3.9646,1.3347
Q8TCS8,4.8723,2.1709
Q8TCT7,2.7745,1.0958
Q8TCT9,4.0276,1.4388
Q8TCU6,5.4232,2.2007
Q8TCY9,0.63166,0.1032
Q8TD08,0.85762,0.594
Q8TD16,2.4121,0.9371
Q8TD22,-0.15897,0.27831
Q8TD26,-0.29347,0.050397
Q8TD43,0.70015,0.15471
Q8TD55,-4.5739,1.924
Q8TDB4,-5.2059,2.1604
Q8TDB6,-0.047227,0.024734
Q8TDD1,0.13854,0.026018
Q8TDH9,-4.3852,1.8779
Q8TDJ6,-0.16594,0.19063
Q8TDM6,-2.6248,1.2621
Q8TDN6,1.3944,0.40138
Q8TDQ4,-0.80354,0.29557
Q8TDQ7,-2.89,1.0119
Q8TDR0,-0.041195,0.29092
Q8TDR3,2.8532,1.0653
Q8TDW0,-0.67133,0.086364
Q8TDY2,-3.3871,1.3167
Q8TDZ2,1.0625,0.31127
Q8TE02,-1.597,0.99481
Q8TE04,-0.2767,0.30311
Q8TE77,-2.6396,1.2599
Q8TEA1,-0.97237,0.5265
Q8TEA8,-1.3617,0.79681
Q8TEB1,-1,0.17806
Q8TED1,-3.9566,1.9635
Q8TED9,0.12333,0.34075
Q8TEJ3,1.1967,0.8089
Q8TEQ0,2.0524,0.66069
Q8TEQ6,4.7283,1.8793
Q8TEQ8,-0.41169,0.19521
Q8TEV9,-1.1557,0.34234
Q8TEW8,-0.85035,0.11714
Q8TEY7,-1.8234,0.58369
Q8TF01,0.73487,0.33472
Q8TF05,-0.97278,0.32705
Q8TF42,-4.1192,1.7272
Q8TF46,-2.9742,0.99829
Q8TF65,-1.9731,1.0887
Q8TF68,-0.77831,0.41141
Q8TF72,-1.6833,0.98811
Q8TF74,-1.6935,0.40705
Q8WTS6,2.9666,1.0922
Q8WTW3,1.1704,0.66896
Q8WTX7,2.8333,1.1832
Q8WU10,0.79045,0.54776
Q8WU76,1.798,0.57611
Q8WU79,3.7825,1.6207
Q8WU90,2.1231,0.61455
Q8WUA2,-0.35175,0.035478
Q8WUA4,-2.2195,0.5422
Q8WUB8,-0.30416,0.074302
Q8WUD1,0.40718,0.0027686
Q8WUH2,-1.3462,0.31498
Q8WUH6,1.2217,0.36314
Q8WUI4,-4.7173,1.7438
Q8WUJ1,-0.10577,0.11054
Q8WUK0,3.3252,1.5482
Q8WUM0,0.59753,0.37524
Q8WUM4,-1.974,1.03
Q8WUN7,-2.1176,0.98977
Q8WUP2,-5.3586,2.344
Q8WUQ7,2.0375,1.0023
Q8WUR7,2.8829,0.96854
Q8WUW1,-2.4844,1.2283
Q8WUX2,1.6269,0.74327
Q8WUY1,-2.2075,1.1963
Q8WUY8,0.073232,0.30417
Q8WV22,-1.5593,0.36425
Q8WV24,3.2126,1.0668
Q8WV41,-1.0743,0.53129
Q8WV60,1.5023,0.66331
Q8WV92,3.7256,1.4573
Q8WV99,0.48377,0.37321
Q8WVC0,0.35584,0.35207
Q8WVC6,1.5952,0.85014
Q8WVD3,0.64827,0.60106
Q8WVF5,4.8165,1.9148
Q8WVI0,2.3176,0.96562
Q8WVJ2,2.0591,1.0736
Q8WVK2,-3.0835,1.2273
Q8WVM8,0.92888,0.60851
Q8WVQ1,0.0067845,0.37019
Q8WVT3,0.41387,0.027961
Q8WVX3,2.5861,0.68756
Q8WVX7,0.74174,0.044418
Q8WVY7,-0.37837,0.25959
Q8WW01,3.2862,1.4703
Q8WW12,-1.5046,0.70508
Q8WW59,-1.4001,0.70481
Q8WWC4,0.8089,0.1872
Q8WWH5,-2.7137,1.0348
Q8WWI5,-3.938,1.7612
Q8WWM7,3.4837,1.2218
Q8WWM9,-1.116,0.57944
Q8WWN8,-0.96749,0.54048
Q8WWQ0,1.9124,0.61946
Q8WWV3,1.7737,0.74734
Q8WWX9,3.1858,1.2735
Q8WWY3,-2.0395,0.66351
Q8WX93,-2.8961,1.4345
Q8WXA3,-0.49434,0.038822
Q8WXA9,-0.38032,0.024437
Q8WXD5,0.44976,0.27865
Q8WXE0,-2.1135,0.75609
Q8WXE1,1.3079,0.56516
Q8WXF1,-4.3615,1.7704
Q8WXH0,-4.0171,1.441
Q8WXW3,1.6505,0.95239
Q8WXX5,-1.9803,0.70254
Q8WY22,-0.31388,0.3152
Q8WY36,-3.2957,1.3556
Q8WYB3,-2.9425,1.5256
Q8WYL5,-3.6053,1.607
Q8WYN0,2.3425,0.79817
Q8WYP3,3.2466,1.5474
Q8WYP5,0.85968,0.53279
Q8WYQ5,1.3208,0.51331
Q8WZ82,0.35545,0.061367
Q8WZA1,1.1396,0.29888
Q8WZA9,2.4981,0.90659
Q92466,-1.7796,1.0371
Q92484,-0.099445,0.34613
Q92499,-2.7718,1.1088
Q92506,-3.7882,1.2208
Q92508,3.3292,1.4892
Q92520,-0.77705,0.57589
Q92522,-2.2953,0.77246
Q92538,0.29532,0.0046078
Q92539,-4.5124,1.539
Q92541,-2.4527,0.92838
Q92542,1.4081,0.45431
Q92545,3.1364,1.1296
Q92551,-0.48764,0.31666
Q92552,1.2769,0.90435
Q92558,-0.47957,0.32889
Q92562,-1.9349,0.77201
Q92567,-2.5551,1.2246
Q92572,-0.066187,0.26678
Q92575,-3.3526,1.4225
Q92576,-2.9345,0.97444
Q92599,-5.4861,2.2349
Q92604,0.39516,0.27402
Q92608,-0.78931,0.57912
Q92610,0.57185,0.60199
Q92614,-2.5776,1.1996
Q92615,1.1916,0.3864
Q92619,-1.192,0.34044
Q92621,1.7509,0.56334
Q92625,0.063411,0.33266
Q92626,5.3536,2.2457
Q92643,0.25322,0.28648
Q92665,4.4379,1.6472
Q92688,-3.8546,1.6004
Q92696,-0.10377,0.15689
Q92733,-1.5044,0.58372
Q92734,0.23804,0.38148
Q92736,1.3428,0.73836
Q92747,0.15508,0.16919
Q92769,-0.90803,0.39104
Q92783,-0.46979,0.45033
Q92784,-2.5262,0.98634
Q92791,0.8854,0.39002
Q92793,-2.4267,0.95448
Q92797,-0.56568,0.056047
Q92804,-1.1056,0.7905
Q92830,-1.5962,0.4195
Q92834,0.10858,0.28718
Q92843,-2.5094,0.76221
Q92845,2.1394,1.0526
Q92878,-2.5245,0.68854
Q92890,-0.41524,0.0035787
Q92896,1.7591,0.79951
Q92900,-0.2413,0.29045
Q92905,-1.7323,0.34441
Q92917,0.61712,0.35479
Q92922,1.0307,0.48596
Q92925,-1.1384,0.63752
Q92930,0.29098,0.15105
Q92934,-0.6933,0.13476
Q92945,-3.2449,1.6464
Q92968,2.2318,0.97863
Q92982,-2.9224,1.1917
Q92990,4.2821,1.9298
Q92994,-1.2492,0.58969
Q92997,-2.8318,1.1361
Q93008,-0.19507,0.26759
Q93009,0.94692,0.46356
Q93015,-2.0746,0.90848
Q93034,-3.9347,1.4717
Q93050,2.0171,0.68549
Q93074,-0.9429,0.14656
Q93100,-5.0431,2.007
Q95460,1.2877,0.43223
Q969E2,1.3169,0.33351
Q969E4,-5.0204,2.1427
Q969E8,-0.95409,0.1807
Q969F9,3.5299,1.2951
Q969G5,-2.7403,1.3996
Q969H6,0.3524,0.14121
Q969H8,4.5106,1.674
Q969J3,-4.6813,1.9268
Q969K3,-2.2042,0.68566
Q969M1,-1.2811,0.44892
Q969M7,-0.2532,0.30793
Q969Q0,2.4768,1.109
Q969Q5,2.4534,0.98288
Q969R2,0.58843,0.53962
Q969S3,5.5223,2.3421
Q969S9,0.49877,0.41932
Q969T7,-0.15417,0.037969
Q969T9,-3.2662,1.4194
Q969U7,0.67104,0.42565
Q969V3,3.2262,1.2461
Q969V5,1.1302,0.748
Q969Y2,0.96136,0.47858
Q969Z3,-3.3342,1.5355
Q96A19,-1.7212,0.72975
Q96A26,0.94354,0.24016
Q96A33,2.3642,0.77205
Q96A35,1.4356,0.69685
Q96A46,2.1759,0.85632
Q96A54,0.99793,0.56208
Q96A57,-2.123,0.75722
Q96A73,-1.6024,0.91575
Q96AA3,3.1313,1.5538
Q96AB3,-2.076,0.79191
Q96AB6,-2.5904,1.2955
Q96AE4,1.1655,0.47527
Q96AE7,3.7535,1.6122
Q96AG3,0.43678,0.34551
Q96AG4,3.0075,1.1615
Q96AJ9,1.1526,0.3576
Q96AQ6,1.4339,0.63975
Q96AQ8,0.65558,0.43704
Q96AT9,-1.8786,0.58451
Q96AX1,-1.8691,0.47797
Q96AX9,0.42658,0.017003
Q96AY3,0.4752,0.027693
Q96AY4,-1.8654,0.69046
Q96B26,-0.10184,0.21308
Q96B36,1.7751,0.49532
Q96B49,-1.6522,0.36962
Q96B97,2.6523,1.0118
Q96BD8,3.172,1.164
Q96BF6,-4.2006,1.7498
Q96BH1,2.2249,0.81023
Q96BI3,1.1114,0.17019
Q96BJ3,-4.0265,1.9443
Q96BK5,4.4454,1.8625
Q96BM9,-1.1019,0.26682
Q96BN2,-0.63714,0.11937
Q96BN8,-2.8778,1.1394
Q96BP2,4.6361,1.8026
Q96BP3,-0.57196,0.27155
Q96BQ5,-0.90249,0.2044
Q96BR5,1.6909,0.52613
Q96BW1,0.82165,0.4835
Q96BW5,0.96052,0.23363
Q96BW9,2.4961,0.96006
Q96BX8,0.39677,0.10787
Q96BY6,-1.9543,0.86082
Q96BY7,-2.4667,1.0971
Q96BZ9,-0.65472,0.021906
Q96C11,-0.82825,0.13365
Q96C19,1.7321,0.58423
Q96C23,-1.2069,0.39026
Q96C45,2.4274,1.1575
Q96C86,2.713,1.4356
Q96C90,-2.0566,0.94993
Q96CB9,4.7905,2.0111
Q96CC6,0.044278,0.0062308
Q96CD0,-2.6566,0.94651
Q96CD2,-0.94778,0.27761
Q96CG3,0.48872,0.33809
Q96CG8,-2.1974,1.0388
Q96CM8,0.67317,0.20155
Q96CN4,-1.5146,0.48352
Q96CN7,1.3283,0.41522
Q96CP2,-3.9274,1.5539
Q96CS2,0.20616,0.068539
Q96CS3,4.9127,1.8304
Q96CT7,0.41894,0.29559
Q96CU9,0.036947,0.064789
Q96CW1,1.5665,0.34875
Q96CW5,-1.8054,0.89033
Q96CX6,-2.4507,1.0047
Q96D15,0.53989,0.015018
Q96D31,2.4374,0.86156
Q96D53,0.73211,0.071851
Q96D70,3.7142,1.4906
Q96D71,1.2272,0.35184
Q96DA6,-0.75001,0.36604
Q96DB5,-1.8938,0.85635
Q96DE0,-2.2708,1.1918
Q96DE1,-1.0153,0.30111
Q96DE5,-0.27875,0.38377
Q96DF8,2.7729,0.9796
Q96DG6,-4.0193,1.3747
Q96DH6,-4.1491,1.7976
Q96DM3,-0.40963,0.22484
Q96DP0,-3.3756,1.5334
Q96DP5,4.7909,2.1536
Q96DU7,1.0658,0.63839
Q96DV4,-0.74308,0.41318
Q96DX5,1.4224,0.8585
Q96DY7,1.107,0.49681
Q96E29,2.0649,1.0317
Q96E39,0.67028,0.18227
Q96E52,1.1414,0.71695
Q96EA4,3.1787,1.6213
Q96EB3,0.79497,0.10092
Q96EB6,-1.5285,0.65015
Q96ED9,-0.77466,0.43638
Q96EE3,-0.60552,0.39088
Q96EG3,-2.469,0.75611
Q96EH3,0.1786,0.039615
Q96EI5,-5.2113,2.308
Q96EK4,-0.86763,0.45488
Q96EK6,4.5813,2.028
Q96EK9,1.9148,0.94542
Q96EL2,3.7166,1.3194
Q96EL3,0.93259,0.42189
Q96EM0,0.98587,0.4979
Q96EN8,4.1977,1.8953
Q96EP0,-4.555,1.7976
Q96EP1,0.61863,0.65817
Q96EQ0,0.6451,0.012707
Q96ER9,1.0439,0.30759
Q96ES7,-1.2992,0.41412
Q96ET8,4.877,1.7638
Q96EU7,3.8555,1.295
Q96EV2,-0.86916,0.17025
Q96EX1,1.397,0.75411
Q96EX3,0.36205,0.074343
Q96EY7,4.0606,1.7115
Q96F24,5.1983,2.1968
Q96F25,1.4551,0.48525
Q96F44,2.1376,0.96428
Q96F85,-2.5478,1.1978
Q96F86,1.6006,0.64758
Q96F88,5.4866,2.2875
Q96FE7,-0.17848,0.35572
Q96FJ2,-1.9276,0.78954
Q96FQ6,0.39128,0.11713
Q96FS1,-2.7497,1.1819
Q96FS4,-0.97314,0.39825
Q96FZ2,-3.1829,1.2751
Q96FZ5,-2.3358,0.80306
Q96FZ7,-3.5548,1.7862
Q96G01,-1.1453,0.30392
Q96G03,-1.0582,0.50157
Q96G21,0.5001,0.015406
Q96G25,-1.0669,0.51712
Q96G28,-0.52499,0.3209
Q96G61,2.9293,1.2155
Q96GA3,4.0321,1.6567
Q96GC5,-3.0244,1.1063
Q96GD0,-1.8048,0.35335
Q96GD7,-0.69232,0.11303
Q96GF1,0.8094,0.03656
Q96GG9,0.30019,0.12252
Q96GK7,-0.2133,0.18594
Q96GM8,1.0637,0.39975
Q96GQ7,0.11257,0.12293
Q96GS4,-1.1057,0.6579
Q96GX5,0.73795,0.56777
Q96GX9,1.2165,0.69925
Q96GY3,0.96779,0.68075
Q96GZ6,-2.1211,0.76339
Q96H20,-3.0036,1.0779
Q96H55,0.81389,0.2717
Q96H72,-2.6755,0.90543
Q96H79,2.5226,1.0698
Q96HA7,-0.42181,0.020977
Q96HE7,3.8151,1.4388
Q96HH9,1.3727,0.73206
Q96HJ9,2.1942,0.79122
Q96HN2,-1.075,0.37986
Q96HP0,0.80647,0.3002
Q96HQ2,3.1624,1.3484
Q96HR3,2.0362,0.76038
Q96HS1,1.8079,1.0365
Q96HV5,4.6686,1.7221
Q96HW7,1.8804,0.65833
Q96HX3,0.82556,0.57371
Q96HY6,-1.8524,0.8514
Q96HY7,-2.1403,0.74841
Q96I23,-0.73029,0.15682
Q96I51,-2.3414,1.0202
Q96I99,0.74563,0.36947
Q96IF1,1.8041,0.40055
Q96II8,-1.1737,0.77634
Q96IJ6,-1.8457,0.76428
Q96IK1,0.025949,0.14361
Q96IV0,-4.1002,1.4413
Q96IW7,0.26546,0.068073
Q96IZ0,-2.7673,0.68827
Q96IZ5,1.2363,0.47751
Q96IZ7,1.238,0.76957
Q96J01,2.3144,1.23
Q96J02,-2.5171,1.231
Q96J42,2.1573,0.93267
Q96J84,0.068295,0.33269
Q96J88,1.1798,0.7081
Q96J92,-1.1118,0.33667
Q96JB2,1.3078,0.62616
Q96JB5,-0.16335,0.29119
Q96JC1,-1.7315,0.78557
Q96JG6,-3.684,1.7241
Q96JH7,2.2572,1.0429
Q96JJ3,-2.7044,1.2002
Q96JJ7,2.7086,1.2446
Q96JK2,3.9945,1.5758
Q96JM3,-3.2482,1.1
Q96JM7,-0.3304,0.28429
Q96JN8,-0.45434,0.082443
Q96JX3,-3.7024,1.7125
Q96JY6,-5.0744,2.2255
Q96K12,0.79353,0.42582
Q96K17,-0.95628,0.60151
Q96K19,0.13262,0.092895
Q96K21,-1.4684,0.5938
Q96K37,1.6112,0.81575
Q96K49,2.206,0.92281
Q96K76,-2.664,0.83959
Q96KA5,4.5428,1.7982
Q96KB5,0.86383,0.54151
Q96KC8,3.9503,1.7005
Q96KG9,0.85019,0.099927
Q96KM6,-2.2824,0.97242
Q96KP4,1.7739,0.38638
Q96KQ4,-0.037612,0.026876
Q96KR6,-2.1807,0.82802
Q96L52,-1.4194,0.4312
Q96L58,2.6342,0.99876
Q96L91,-1.175,0.28294
Q96L92,0.60778,0.23778
Q96L93,-1.8489,0.71921
Q96LB3,1.8941,0.94478
Q96LD4,-0.61061,0.1438
Q96LJ7,-0.58729,0.04716
Q96LR2,-4.372,2.0427
Q96LR5,4.5657,1.961
Q96LT7,1.6968,1.1349
Q96LZ7,-0.063583,0.38278
Q96M27,-1.853,0.94328
Q96M83,0.93417,0.59926
Q96M86,1.849,0.84372
Q96ME7,-2.9033,0.9971
Q96MF7,0.79837,0.19616
Q96MG7,1.0963,0.60223
Q96MG8,-1.2684,0.5993
Q96MH6,-2.0901,0.62735
Q96MX0,-0.25809,0.42091
Q96N11,1.2391,0.80078
Q96N22,-0.71547,0.14815
Q96N46,2.0395,0.80072
Q96N64,-0.34072,0.029879
Q96N66,-1.593,0.74112
Q96N67,-1.8773,0.9677
Q96NB2,-2.9135,1.3038
Q96NB3,-1.7186,0.58134
Q96NC0,-3.7426,1.4243
Q96ND0,4.5948,1.7816
Q96NE9,0.28296,0.1674
Q96NG3,-0.059567,0.20181
Q96NT0,2.9568,1.1292
Q96NT1,3.3195,1.2318
Q96NW4,-0.65223,0.027213
Q96NY7,1.4744,0.47506
Q96P47,0.30359,0.23176
Q96P48,2.4168,0.87098
Q96P53,-0.57888,0.012713
Q96P70,-2.1998,0.97659
Q96PC5,-0.22052,0.26728
Q96PD2,-2.7524,1.4456
Q96PE2,-2.3309,1.001
Q96PE3,-0.8716,0.27172
Q96PE7,0.56887,0.42449
Q96PK6,-3.65,1.6231
Q96PU4,-0.71777,0.075873
Q96PU5,1.9655,0.68821
Q96PU8,-0.74547,0.17691
Q96PY5,2.2367,0.6671
Q96PY6,0.20616,0.37576
Q96PZ2,0.019073,0.25974
Q96Q05,-4.9013,1.9679
Q96Q15,-0.15748,0.14468
Q96Q42,-2.0537,0.89274
Q96Q45,1.0924,0.62114
Q96Q83,1.5105,0.33334
Q96QD5,1.9696,0.66839
Q96QE5,1.8911,0.71551
Q96QK1,-3.9127,1.7839
Q96QR8,-0.8339,0.45602
Q96QU8,0.40864,0.1258
Q96QV1,-1.3837,0.47341
Q96RF0,-1.9169,0.60999
Q96RG2,0.56809,0.25199
Q96RL7,-1.7162,0.44876
Q96RN5,3.109,1.3315
Q96RQ3,1.7587,0.71945
Q96RQ9,2.9786,1.2434
Q96RR4,-2.0054,0.61726
Q96RS0,0.97205,0.74726
Q96RS6,4.1992,1.5669
Q96RT1,-3.0251,1.4802
Q96RT7,-0.47953,0.016559
Q96RU2,-2.0838,0.96927
Q96RU3,-0.89461,0.14576
Q96RY7,-0.066412,0.21585
Q96RZ2,0.77233,0.22278
Q96S15,-3.6895,1.4287
Q96S19,-0.55128,0.39777
Q96S55,-2.4992,0.64189
Q96SB8,0.034909,0.045478
Q96SH1,-1.5648,0.87184
Q96SL1,2.1465,1.0635
Q96SL4,-4.1892,1.679
Q96SQ9,1.3316,0.17252
Q96ST2,0.90546,0.38952
Q96ST3,-2.0616,0.57929
Q96SU4,-3.5232,1.565
Q96SZ5,-0.24827,0.016545
Q96T37,-0.91519,0.094316
Q96T51,-4.4291,1.8065
Q96T58,1.841,0.93303
Q96T76,-1.6648,0.71037
Q96TA0,-0.17609,0.2422
Q96TA1,-3.4764,1.5769
Q96TA2,3.3101,1.4177
Q96TC7,0.30752,0.3761
Q99426,-2.3356,1.0963
Q99442,1.7875,0.8804
Q99447,0.18841,0.058054
Q99460,2.3168,0.88181
Q99471,-0.17444,0.31904
Q99496,-2.4532,0.79517
Q99497,-1.9292,1.0827
Q99504,-1.0785,0.5264
Q99536,-1.118,0.64335
Q99541,3.8776,1.7359
Q99543,-0.04358,0.070815
Q99549,1.3666,0.41165
Q99550,0.90177,0.4798
Q99567,2.9605,1.3242
Q99569,-1.0443,0.12766
Q99571,0.15514,0.02403
Q99584,-4.251,1.9598
Q99590,1.7008,0.7459
Q99595,2.9862,1.5054
Q99615,0.53433,0.068079
Q99622,-1.9077,1.0241
Q99623,-2.7905,0.97241
Q99633,-1.5073,0.43287
Q99650,0.68123,0.45305
Q99700,1.1026,0.22243
Q99715,0.91404,0.30246
Q99720,0.18265,0.4621
Q99735,0.3518,0.28718
Q99766,-1.1633,0.5094
Q99797,4.9663,2.2078
Q99807,-3.6249,1.6327
Q99808,-2.4098,1.1225
Q99816,-0.63221,0.42168
Q99828,-0.94603,0.25973
Q99832,3.1647,1.444
Q99871,1.6601,0.71781
Q99943,-4.1047,1.7128
Q99952,-1.8549,0.54109
Q99959,-4.0956,1.694
Q99961,-1.5779,0.86144
Q99973,0.24804,0.19323
Q99986,1.9643,0.70173
Q99988,4.2497,1.9987
Q99996,-0.096121,0.23298
Q9BPW8,-2.4236,0.95664
Q9BPW9,-3.8418,1.3006
Q9BPX3,1.1503,0.62597
Q9BPX5,2.9386,1.3601
Q9BPY3,2.4378,0.99368
Q9BPZ3,-1.3194,0.35547
Q9BPZ7,1.1298,0.14827
Q9BQ24,-2.4732,1.0838
Q9BQ39,0.022602,0.10557
Q9BQ61,-0.16206,0.11815
Q9BQ69,-1.4335,0.7705
Q9BQ70,-1.32,0.6298
Q9BQ75,1.6361,1.0079
Q9BQ95,1.1343,0.15005
Q9BQA1,1.1416,0.6974
Q9BQC3,1.336,0.74241
Q9BQE4,0.19186,0.16104
Q9BQE9,-1.0558,0.60891
Q9BQG0,3.9658,1.6033
Q9BQG2,-3.3956,1.3162
Q9BQP7,1.6689,0.83476
Q9BQQ3,0.20673,0.068964
Q9BQS8,-4.8503,1.9819
Q9BR76,-0.51102,0.41364
Q9BRA0,-0.26201,0.049785
Q9BRA2,-0.56587,0.23072
Q9BRF8,-3.0033,1.3581
Q9BRJ6,1.7559,0.80627
Q9BRJ7,0.19383,0.21004
Q9BRK4,-2.8435,0.95418
Q9BRK5,-0.86171,0.66471
Q9BRP1,4.5219,1.775
Q9BRP4,-1.0452,0.77053
Q9BRP8,-2.6569,1.1149
Q9BRQ8,0.33287,0.17393
Q9BRR6,3.7227,1.7369
Q9BRS2,2.4274,1.0833
Q9BRT2,-0.60317,0.21705
Q9BRT3,-3.906,1.6362
Q9BRT6,2.2212,0.83123
Q9BRT9,-1.4059,0.55549
Q9BRU9,3.4731,1.4258
Q9BRV8,0.59272,0.39137
Q9BRX8,-4.4846,1.8354
Q9BRX9,-2.4451,1.2241
Q9BRZ2,-0.61234,0.31845
Q9BS16,-0.99626,0.27083
Q9BS26,2.7552,1.0059
Q9BS40,-5.8267,2.4283
Q9BSC4,1.8124,0.65881
Q9BSF4,1.3608,0.33243
Q9BSH4,0.74659,0.54645
Q9BSJ2,-2.7797,1.0492
Q9BSJ8,-1.9952,1.0864
Q9BSL1,-2.2559,0.90968
Q9BSQ5,-2.1003,1.1716
Q9BSR8,1.3799,0.41322
Q9BSU1,-3.3073,1.6078
Q9BSV6,-0.20266,0.016407
Q9BSW2,-0.95978,0.21508
Q9BSY4,0.76551,0.57195
Q9BT17,0.32177,0.42087
Q9BT22,-0.086519,0.26308
Q9BT23,-0.17736,0.39474
Q9BT25,1.62,0.56521
Q9BT30,-0.52396,0.53607
Q9BT40,-1.0541,0.040226
Q9BT43,-0.52367,0.10534
Q9BT78,-1.3333,0.81248
Q9BT88,0.17121,0.13081
Q9BTA9,-0.50223,0.15235
Q9BTC0,-1.4906,0.46502
Q9BTC8,-2.9604,1.0729
Q9BTD8,-2.2247,0.79531
Q9BTE1,-0.74182,0.029163
Q9BTE3,1.0814,0.75056
Q9BTL3,-0.13178,0.084278
Q9BTT0,-0.51227,0.06517
Q9BTT4,2.4023,1.153
Q9BTU6,1.4829,0.51614
Q9BTV4,-1.2289,0.37698
Q9BTV5,-1.3135,0.52077
Q9BTV6,-0.30311,0.035048
Q9BTX1,2.1384,1.1067
Q9BTY2,1.0122,0.44397
Q9BTY7,-0.38574,0.31291
Q9BTZ2,-0.4836,0.2022
Q9BU02,1.409,0.42107
Q9BU23,-0.38778,0.1513
Q9BU61,2.1153,1.2655
Q9BU76,-0.72715,0.62995
Q9BU89,3.0227,1.2165
Q9BUA3,-1.5948,0.34999
Q9BUB5,-1.5615,0.55295
Q9BUB7,5.1479,2.0059
Q9BUE6,4.8321,2.1512
Q9BUF5,-1.5381,0.87528
Q9BUH6,-4.9763,1.9747
Q9BUK6,0.31255,0.086139
Q9BUL5,-0.8747,0.10337
Q9BUL8,-0.84338,0.39682
Q9BUL9,1.9912,1.1268
Q9BUM1,0.94939,0.67555
Q9BUN8,1.3492,0.66065
Q9BUP3,0.96618,0.13398
Q9BUR4,0.8977,0.65217
Q9BUR5,0.79197,0.10626
Q9BUW7,-0.20528,0.036628
Q9BV10,-0.421,0.16288
Q9BV20,-2.8078,0.89874
Q9BV29,2.6755,1.2898
Q9BV38,0.24441,0.084915
Q9BV40,-0.12951,0.018678
Q9BV44,-3.3119,1.4599
Q9BV57,-4.5488,1.8881
Q9BV61,3.3016,1.221
Q9BV68,0.9127,0.079615
Q9BV73,2.4163,0.96054
Q9BV79,-0.34366,0.20725
Q9BV81,-0.0065119,0.32471
Q9BV84,-0.66812,0.012119
Q9BV94,0.44196,0.13512
Q9BVA0,1.5883,0.87607
Q9BVC4,0.43156,0.37331
Q9BVC5,2.4546,1.2555
Q9BVG3,-3.9513,1.7734
Q9BVG4,2.1362,0.83116
Q9BVG8,-0.83251,0.55358
Q9BVI4,2.2029,0.74741
Q9BVJ6,3.2556,1.2614
Q9BVJ7,-1.2796,0.74545
Q9BVK8,1.3233,0.53015
Q9BVL2,1.1741,0.57878
Q9BVL4,1.3781,0.41925
Q9BVM2,3.244,1.4767
Q9BVP2,1.4666,0.75682
Q9BVQ7,-0.98368,0.28911
Q9BVS4,2.0745,0.86083
Q9BVS5,1.9514,0.92849
Q9BVW5,0.47273,0.33269
Q9BVX2,0.55456,0.44884
Q9BW27,1.5455,0.74254
Q9BW60,2.8609,1.0604
Q9BW61,-0.36949,0.27865
Q9BW62,-0.055744,0.27552
Q9BW83,-0.27254,0.06715
Q9BW85,-0.95445,0.54339
Q9BW92,1.6165,0.50718
Q9BWF3,-0.27151,0.38562
Q9BWH2,-1.3186,0.39791
Q9BWH6,0.12298,0.18815
Q9BWJ5,-0.15882,0.0028547
Q9BWL3,0.26634,0.086466
Q9BWU0,2.3854,1.1101
Q9BWU1,1.2942,0.76953
Q9BWW4,2.0077,0.88714
Q9BX10,0.25282,0.10402
Q9BX40,3.5808,1.5008
Q9BX59,2.803,1.3262
Q9BX67,0.041542,0.2287
Q9BX68,-5.3557,2.1932
Q9BX69,-0.4437,0.15371
Q9BX95,1.1301,0.72586
Q9BXB5,-3.175,1.0948
Q9BXJ9,0.5099,0.14931
Q9BXK1,2.335,1.1186
Q9BXK5,0.62785,0.57152
Q9BXP2,2.6027,0.99631
Q9BXP5,0.69357,0.39429
Q9BXR0,-2.1775,0.60933
Q9BXS6,-0.74704,0.016882
Q9BXS9,-0.67947,0.51292
Q9BXV9,-1.339,0.36291
Q9BXW6,-1.7844,0.60746
Q9BXW7,1.991,1.0699
Q9BXW9,1.6875,0.96512
Q9BXY0,3.291,1.6043
Q9BY12,-1.2573,0.27168
Q9BY41,-2.4836,0.8807
Q9BY42,-3.392,1.4147
Q9BY44,1.6567,0.77044
Q9BY50,1.5678,0.79825
Q9BY76,2.5993,1.1937
Q9BY77,-2.7894,1.1335
Q9BY89,1.2378,0.5353
Q9BYC5,5.9483,2.3616
Q9BYC9,0.90787,0.48584
Q9BYD1,4.2552,1.571
Q9BYD2,0.71831,0.22631
Q9BYD6,0.84628,0.068017
Q9BYG3,0.10052,0.30733
Q9BYG4,-5.4291,1.9998
Q9BYJ9,1.5652,0.81347
Q9BYK8,1.9159,0.67767
Q9BYM8,-3.9819,1.3391
Q9BYN0,-0.3047,0.28828
Q9BYN8,2.1014,0.60471
Q9BYT8,-1.9519,0.58769
Q9BYV8,-1.668,0.81725
Q9BYW2,-1.0247,0.30295
Q9BYX2,-5.1392,2.1414
Q9BZ23,-0.19849,0.24204
