uniprot,predictive,VIP
Q8NDX5,-1.6179,0.85242
Q8NDX6,2.582,1.3738
Q8NDZ4,1.4125,0.78054
Q8NE01,1.566,0.74589
Q8NE71,2.6775,1.4868
Q8NE86,-3.0037,1.4685
Q8NEC7,-1.5417,0.79568
Q8NEF9,-0.20472,0.084698
Q8NEH6,-1.8212,0.83039
Q8NEJ9,0.94698,0.53503
Q8NEL9,1.8686,0.87606
Q8NEM7,2.2756,1.0511
Q8NEN9,-2.0427,0.9845
Q8NEU8,-2.5167,1.3069
Q8NEW0,2.1776,1.0752
Q8NEZ2,-0.34366,0.18289
Q8NEZ4,0.68296,0.43215
Q8NF37,1.5377,0.82851
Q8NF43,-3.3205,1.6815
Q8NF99,-1.6942,0.78697
Q8NFA0,1.8845,1.1039
Q8NFB2,2.8487,1.4786
Q8NFC6,2.7087,1.3466
Q8NFD5,3.2912,1.632
Q8NFF5,-0.30927,0.096667
Q8NFG4,1.4265,0.71552
Q8NFH4,-0.19672,0.051202
Q8NFH5,-1.2751,0.69861
Q8NFI3,0.58751,0.14986
Q8NFU3,2.832,1.4271
Q8NFV4,-0.3029,0.24871
Q8NFW8,1.2518,0.53802
Q8NFZ5,-0.64954,0.31665
Q8NG11,-1.5753,0.83814
Q8NG68,-1.0389,0.64851
Q8NHG7,-0.38561,0.2877
Q8NHH9,1.6505,0.91797
Q8NHP6,2.0257,1.0918
Q8NHP8,1.2905,0.57721
Q8NHQ9,0.66812,0.30861
Q8NHS3,-0.7997,0.38275
Q8NHU6,-2.6754,1.3233
Q8NHW5,-1.4958,0.78645
Q8NHZ8,0.045449,0.018775
Q8NI08,1.1962,0.471
Q8NI22,2.6022,1.3981
Q8NI27,-2.0576,0.91025
Q8NI36,-0.18234,0.023557
Q8NI37,-0.49272,0.26549
Q8NI60,1.4232,0.69374
Q8NI98,-2.1911,1.0234
Q8TA92,-2.6899,1.3383
Q8TAA9,-1.9027,0.90448
Q8TAD4,2.1119,1.1279
Q8TAE6,-0.90651,0.52605
Q8TAE8,-2.7777,1.3499
Q8TAG9,-2.1303,1.0438
Q8TAV0,0.37535,0.17818
Q8TB36,-1.7382,0.88995
Q8TB37,-2.3185,1.1262
Q8TB40,2.4461,1.2822
Q8TB52,1.9516,1.0262
Q8TB61,2.5019,1.3915
Q8TB72,-1.8088,0.94353
Q8TB96,-2.4542,1.2818
Q8TBB5,-0.95791,0.5118
Q8TBB6,1.6308,0.7973
Q8TBE1,2.9537,1.4033
Q8TBE9,-2.6766,1.3718
Q8TBF4,1.3222,0.70889
Q8TBM8,-0.10269,0.21147
Q8TBP6,-2.2187,1.2016
Q8TBQ9,1.2182,0.68168
Q8TBR7,0.34488,0.28341
Q8TBX8,-0.76853,0.53511
Q8TC07,1.6972,0.9313
Q8TC12,1.8034,0.99033
Q8TC71,-0.87431,0.52977
Q8TCB0,1.1952,0.71224
Q8TCC3,-0.81851,0.36907
Q8TCD5,-1.9073,0.98221
Q8TCE6,0.92416,0.53707
Q8TCF1,0.032594,0.025331
Q8TCG2,0.42179,0.24796
Q8TCJ2,2.5162,1.2773
Q8TCS8,-1.1985,0.55024
Q8TCT7,-0.04533,0.19272
Q8TCT8,3.5426,1.8444
Q8TCT9,3.3526,1.7452
Q8TCU6,3.5826,1.8146
Q8TCY9,-0.89358,0.49577
Q8TD16,1.1324,0.52316
Q8TD22,1.3072,0.55226
Q8TD43,-2.466,1.1333
Q8TD55,0.69461,0.32806
Q8TDB4,-2.8966,1.5065
Q8TDB6,-0.7421,0.29526
Q8TDD1,1.2456,0.63327
Q8TDH9,0.94791,0.42704
Q8TDI8,-0.79979,0.39103
Q8TDJ6,0.18123,0.068855
Q8TDM6,-0.47554,0.36341
Q8TDN6,-2.1737,1.0074
Q8TDQ4,0.86625,0.482
Q8TDQ7,-0.61759,0.24903
Q8TDR3,1.9122,0.97288
Q8TDW0,-0.43021,0.27173
Q8TDY2,-1.6168,0.74635
Q8TDY4,1.0128,0.36066
Q8TDZ2,-3.2556,1.6623
Q8TDZ6,-1.3322,0.66638
Q8TE02,0.79956,0.39657
Q8TE77,-3.8317,1.9908
Q8TEA1,2.4118,1.2202
Q8TEA8,-0.49535,0.25076
Q8TED1,2.518,1.3785
Q8TED9,-1.6387,0.71912
Q8TEM1,-0.8473,0.48975
Q8TEP9,0.12549,0.06409
Q8TEQ0,-0.52514,0.14218
Q8TEQ6,2.956,1.437
Q8TEQ8,-0.55711,0.28922
Q8TES3,-0.28583,0.15709
Q8TEV9,1.9038,1.0545
Q8TEY5,0.77007,0.50896
Q8TEY7,0.2137,0.27453
Q8TF01,1.4994,0.7411
Q8TF05,-0.62418,0.33411
Q8TF42,-2.7408,1.4705
Q8TF46,-1.468,0.87142
Q8TF68,0.64397,0.34135
Q8TF72,0.17017,0.059094
Q8TF74,2.038,0.98986
Q8WTS6,1.8199,0.7875
Q8WTW3,3.4106,1.736
Q8WTX7,-1.5478,0.72589
Q8WU10,-0.97832,0.66969
Q8WU76,0.91043,0.43254
Q8WU79,1.1744,0.61039
Q8WU90,0.029366,0.020237
Q8WUA2,3.0465,1.5438
Q8WUA4,-1.0999,0.71653
Q8WUB8,0.038974,0.03345
Q8WUD1,0.811,0.4826
Q8WUH2,-2.2569,1.2678
Q8WUH6,1.1231,0.67291
Q8WUI4,-3.5551,1.8684
Q8WUK0,-2.685,1.3595
Q8WUM0,-2.2312,1.1959
Q8WUM4,-3.4768,1.7485
Q8WUN7,2.9504,1.4485
Q8WUP2,-3.4343,1.7886
Q8WUQ7,-0.48201,0.3081
Q8WUR7,3.0534,1.5222
Q8WUT4,-0.38182,0.23432
Q8WUW1,-1.3228,0.61874
Q8WUW2,-1.4403,0.79027
Q8WUX2,-1.3421,0.71579
Q8WUY1,1.505,0.63072
Q8WUY3,-0.83905,0.54007
Q8WUY8,2.0168,0.93985
Q8WV22,-0.82682,0.37543
Q8WV24,3.726,1.9273
Q8WV41,-1.8807,1.065
Q8WV60,-0.73988,0.27638
Q8WV99,2.088,1.0851
Q8WVC0,0.38532,0.16957
Q8WVC6,-2.5497,1.3967
Q8WVJ2,2.0906,1.0809
Q8WVK2,-1.5756,0.90773
Q8WVK7,-1.8132,1.0568
Q8WVM8,-0.98972,0.42683
Q8WVQ1,2.8545,1.4688
Q8WVR3,1.7596,0.8929
Q8WVT3,1.2816,0.62853
Q8WVX7,-0.046445,0.041086
Q8WVY7,-2.5455,1.3755
Q8WW01,-2.3568,1.2221
Q8WW12,1.8022,0.81941
Q8WW22,0.35867,0.099141
Q8WW59,-1.321,0.69295
Q8WWC4,-1.6738,0.86679
Q8WWH5,-3.2701,1.6629
Q8WWI5,3.2235,1.7256
Q8WWM7,1.5244,0.79162
Q8WWM9,2.5036,1.3028
Q8WWN8,-2.6525,1.285
Q8WWV3,-0.26604,0.050485
Q8WWX9,2.0452,0.94108
Q8WWY3,-3.007,1.4935
Q8WX93,-2.3865,1.2485
Q8WXA3,-0.35218,0.11645
Q8WXA9,-1.8334,0.93017
Q8WXC6,-0.77427,0.22306
Q8WXD5,-0.25309,0.006891
Q8WXE0,0.4624,0.11535
Q8WXF1,-0.15649,0.016277
Q8WXH0,0.017611,0.10748
Q8WXX5,-1.5764,0.79845
Q8WY22,-0.18706,0.17687
Q8WY36,-0.0083747,0.028905
Q8WYB3,-1.1038,0.38931
Q8WYL5,1.4834,0.67344
Q8WYN0,-0.23688,0.12625
Q8WYP3,3.1753,1.6853
Q8WYP5,1.7588,0.86644
Q8WYQ5,2.1642,1.1785
Q8WZ73,0.11216,0.010061
Q8WZ82,0.0046313,0.034158
Q8WZA1,0.38713,0.20322
Q8WZA9,1.4041,0.6025
Q92466,-2.6988,1.4126
Q92484,0.37119,0.049103
Q92499,-3.1879,1.6348
Q92506,-1.2762,0.6505
Q92508,-2.2193,1.2281
Q92520,2.9196,1.5143
Q92522,0.74162,0.55565
Q92538,-0.43773,0.041442
Q92539,1.3119,0.72553
Q92541,-0.60218,0.2169
Q92542,0.52351,0.24663
Q92545,2.9068,1.4719
Q92547,0.49095,0.2473
Q92551,0.29634,0.20578
Q92552,-2.9554,1.4898
Q92558,0.096104,0.1596
Q92562,-0.0289,0.01003
Q92564,2.0466,1.0589
Q92567,-0.87174,0.57561
Q92572,1.5834,0.85046
Q92575,-1.9913,1.1764
Q92576,-0.48535,0.27218
Q92599,-3.1659,1.6275
Q92604,-0.76864,0.57424
Q92608,-3.0686,1.5373
Q92610,-0.47794,0.25254
Q92614,1.0538,0.60471
Q92615,1.4634,0.86692
Q92619,-1.817,0.86258
Q92621,-2.3826,1.1383
Q92623,-2.9107,1.527
Q92625,-0.80471,0.44745
Q92626,-2.358,1.2462
Q92643,0.059731,0.19316
Q92665,-0.15402,0.048602
Q92688,0.32432,0.036423
Q92692,-0.75559,0.31096
Q92696,1.8347,0.879
Q92733,1.2453,0.55573
Q92734,-0.31377,0.092551
Q92747,-1.4707,0.81132
Q92769,-1.9111,1.0297
Q92783,1.5565,0.70492
Q92791,1.4044,0.73274
Q92793,1.9239,1.0339
Q92797,1.4538,0.75502
Q92804,1.5627,0.73665
Q92845,3.2441,1.6421
Q92878,-3.6483,1.9186
Q92890,0.77993,0.33965
Q92896,2.9306,1.5412
Q92900,-2.309,1.1724
Q92905,-2.0618,1.0045
Q92917,1.972,1.036
Q92922,-1.9155,1.0215
Q92925,-0.66865,0.48373
Q92930,1.0936,0.57096
Q92934,-0.19232,0.22343
Q92945,0.61188,0.20102
Q92968,1.4523,0.83269
Q92982,1.5484,0.66621
Q92990,-1.5216,0.69053
Q92994,2.4716,1.2094
Q92997,-1.6108,0.94938
Q93008,0.17675,0.073109
Q93009,-0.33921,0.12503
Q93015,-0.72038,0.26499
Q93034,-1.6955,0.88501
Q93050,1.6723,0.85806
Q93074,-1.0215,0.60771
Q93100,-1.8541,0.80281
Q969E2,1.9182,1.1154
Q969E4,2.6105,1.3525
Q969E8,-1.3616,0.62746
Q969F1,2.4863,1.2731
Q969F9,1.5871,0.86285
Q969G5,-3.4927,1.7557
Q969H6,1.7651,0.85531
Q969H8,2.7147,1.4163
Q969J3,-3.4921,1.7679
Q969K3,0.22428,0.001695
Q969M1,-1.7594,0.85939
Q969M7,0.61483,0.28779
Q969P0,1.9973,0.91424
Q969Q0,-0.0021143,0.085032
Q969Q5,1.8839,1.0103
Q969R8,2.7796,1.4529
Q969S3,-0.31009,0.15675
Q969S9,-2.9054,1.4442
Q969T3,2.3039,1.1861
Q969T9,2.096,1.2246
Q969U7,-0.0023056,0.020229
Q969V3,2.3087,1.2513
Q969V5,2.2793,1.2564
Q969Y2,-3.0056,1.5212
Q969Z3,-3.3836,1.7137
Q96A00,-0.42782,0.35154
Q96A26,1.9365,1.0135
Q96A29,1.9541,1.0896
Q96A33,1.6005,0.91357
Q96A35,-1.9961,0.92385
Q96A54,-1.4191,0.76099
Q96A57,-1.739,0.82677
Q96A73,2.5076,1.288
Q96AA3,1.0391,0.58283
Q96AB3,-1.7108,0.7842
Q96AB6,-2.8049,1.4784
Q96AE4,-0.86242,0.46363
Q96AE7,0.90425,0.62768
Q96AG3,-2.4344,1.198
Q96AG4,-0.19352,0.025126
Q96AJ9,0.692,0.35219
Q96AN5,-3.1158,1.5806
Q96AP0,2.2506,1.2117
Q96AQ6,3.193,1.713
Q96AQ8,2.3081,1.1287
Q96AT9,0.38244,0.20626
Q96AW5,-6.91E-06,0.010786
Q96AX1,-2.3232,1.356
Q96AY3,3.2397,1.6316
Q96AY4,1.5542,0.76063
Q96AZ6,2.4209,1.3151
Q96B26,-0.73421,0.32724
Q96B36,1.2866,0.68899
Q96B49,-0.44088,0.13166
Q96B97,2.8763,1.468
Q96BD0,3.8769,1.9952
Q96BD8,0.40472,0.19348
Q96BE0,1.4167,0.79038
Q96BF6,0.21522,0.015161
Q96BH1,2.8374,1.3884
Q96BI3,-0.44656,0.37938
Q96BJ3,-2.2022,1.0346
Q96BK5,-0.29757,0.14175
Q96BM9,-0.38562,0.31016
Q96BN2,0.65491,0.40866
Q96BN8,1.064,0.47768
Q96BP2,-1.835,0.95378
Q96BP3,0.5203,0.28145
Q96BQ5,0.58417,0.36168
Q96BR5,-0.1096,0.12288
Q96BW1,1.0646,0.58876
Q96BW5,-2.0285,1.1273
Q96BW9,-1.5194,0.77826
Q96BX8,2.596,1.2848
Q96BY6,2.4985,1.3371
Q96BY7,3.2242,1.684
Q96BZ9,0.77572,0.31038
Q96C11,-1.1233,0.57489
Q96C19,2.8936,1.5071
Q96C23,1.2805,0.64701
Q96C86,2.2248,1.1926
Q96C90,-3.0017,1.5744
Q96C96,0.037041,0.09915
Q96CB9,-3.2087,1.7155
Q96CC6,-0.0033827,0.012596
Q96CD0,-0.83834,0.33996
Q96CD2,-2.5963,1.2709
Q96CF2,-1.6395,0.83567
Q96CG3,1.2169,0.7098
Q96CG8,-0.41754,0.18371
Q96CM8,-1.5061,0.66061
Q96CN4,1.2208,0.62586
Q96CN7,2.1294,1.0676
Q96CP2,1.9748,1.1304
Q96CP7,-2.0082,0.96336
Q96CS2,-0.35057,0.15551
Q96CS3,0.66923,0.41073
Q96CT7,1.9404,0.97633
Q96CU9,-0.70022,0.24613
Q96CW1,-2.746,1.3299
Q96CW5,1.1256,0.5215
Q96CW6,-1.5396,0.76895
Q96D15,2.5202,1.3453
Q96D31,1.1919,0.59778
Q96D53,2.0739,0.93804
Q96D71,-2.4211,1.2383
Q96DA6,-1.7637,0.81616
Q96DB5,-2.5719,1.2663
Q96DC9,0.79909,0.35608
Q96DE0,-1.0528,0.57071
Q96DE1,-1.6714,0.76149
Q96DE5,1.9821,1.0303
Q96DF8,-2.0703,1.1075
Q96DG6,-2.7243,1.4568
Q96DH6,-3.3361,1.7055
Q96DM3,1.6016,0.99197
Q96DP0,-3.1362,1.6004
Q96DV4,-2.0946,1.0445
Q96DX7,0.80312,0.3133
Q96DY7,3.5934,1.8375
Q96E14,0.92526,0.50305
Q96E29,-2.1044,1.0903
Q96E39,2.2761,1.1434
Q96E52,-1.8241,0.93313
Q96EA4,0.52602,0.18438
Q96EB3,-2.3578,1.1627
Q96EB6,2.9906,1.4514
Q96ED9,0.38414,0.22523
Q96EE3,-1.5295,0.76482
Q96EG3,0.63323,0.21393
Q96EH3,1.2781,0.53225
Q96EI5,2.765,1.3223
Q96EK6,-1.6307,0.73828
Q96EK9,0.37767,0.20967
Q96EL2,-1.8844,0.94609
Q96EL3,1.0795,0.46936
Q96EM0,1.5785,0.77076
Q96EN9,-1.9874,0.9982
Q96EP0,0.13641,0.18037
Q96EQ0,-2.328,1.1851
Q96ER9,-0.71152,0.20725
Q96ET8,3.2225,1.6261
Q96EU7,0.47069,0.42463
Q96EV2,-1.4546,0.63807
Q96EX1,-1.0685,0.6295
Q96EY7,-1.0066,0.46289
Q96EZ8,-1.0532,0.55187
Q96F24,3.175,1.6071
Q96F44,2.0634,1.1106
Q96F85,-1.2624,0.49896
Q96F86,0.0086736,0.15487
Q96F88,-2.2029,1.1683
Q96FH0,2.0302,1.0347
Q96FJ2,0.65016,0.37103
Q96FL9,-0.79933,0.45519
Q96FQ6,3.4204,1.7504
Q96FS1,-1.6325,0.80979
Q96FS4,-0.78192,0.34603
Q96FZ2,-1.8361,0.98226
Q96FZ7,0.53942,0.20824
Q96G01,-1.7675,0.9368
Q96G03,-0.056264,0.00078367
Q96G21,0.35513,0.21684
Q96G25,0.8822,0.38221
Q96G28,3.1675,1.6567
Q96G61,-1.3316,0.70075
Q96GA3,-0.42799,0.27005
Q96GC5,-1.8883,0.87883
Q96GD0,3.5325,1.7485
Q96GD7,-0.17401,0.077457
Q96GF1,-1.6166,0.78027
Q96GG9,2.0877,1.0052
Q96GK7,-1.5009,0.66211
Q96GM8,-0.68094,0.36915
Q96GQ7,1.9652,1.0517
Q96GS4,-0.95562,0.3625
Q96GS6,0.60523,0.35982
Q96GW9,1.2416,0.69588
Q96GX2,-1.0969,0.66106
Q96GX5,0.47083,0.30883
Q96GX9,3.062,1.5621
Q96GY3,0.015447,0.075685
Q96GZ6,-1.1033,0.54899
Q96H20,0.58224,0.25349
Q96H55,-3.7725,1.9228
Q96H72,-0.1566,0.086346
Q96H79,-1.6383,0.82875
Q96HA7,-2.3464,1.1051
Q96HE7,3.5487,1.8417
Q96HH9,-2.887,1.4289
Q96HJ9,0.72434,0.50801
Q96HN2,2.3264,1.2278
Q96HP0,-0.45085,0.22547
Q96HQ2,2.8057,1.3732
Q96HS1,-2.4514,1.1765
Q96HV5,1.7981,0.88789
Q96HW7,1.7014,0.86397
Q96HY6,0.76448,0.43417
Q96HY7,1.6376,0.95927
Q96I34,1.9954,0.98968
Q96I51,-0.14543,0.15515
Q96I99,-1.6974,0.76928
Q96IF1,-3.2627,1.6634
Q96II8,0.85297,0.48529
Q96IJ6,1.5985,0.81218
Q96IK0,1.099,0.62617
Q96IK1,3.508,1.7269
Q96IV0,-1.7037,0.8408
Q96IW7,0.069866,0.13247
Q96IX5,-1.905,0.9374
Q96IZ0,-3.4134,1.7715
Q96IZ7,2.4583,1.2505
Q96J01,0.69383,0.43517
Q96J02,-2.6463,1.2575
Q96J42,3.0161,1.6262
Q96J84,0.53561,0.3445
Q96J92,-3.22,1.7329
Q96JB2,0.31687,0.23231
Q96JB5,2.9905,1.4808
Q96JC1,3.0042,1.4785
Q96JG6,-2.0117,0.96765
Q96JH7,-1.1666,0.56439
Q96JJ3,1.2844,0.73805
Q96JJ7,0.50017,0.22764
Q96JK2,-2.191,1.1747
Q96JM3,0.044784,0.15881
Q96JN8,2.1249,1.0219
Q96JX3,-2.6188,1.3476
Q96JY6,-3.3877,1.713
Q96K17,-2.8934,1.477
Q96K19,-1.2992,0.7335
Q96K21,0.71074,0.31458
Q96K37,3.4798,1.7992
Q96K49,0.93344,0.49937
Q96K76,-2.4861,1.2595
Q96KA5,3.3764,1.7492
Q96KB5,-1.2767,0.63458
Q96KC8,3.2282,1.693
Q96KG9,0.91063,0.45602
Q96KM6,-3.0082,1.4378
Q96KP4,-0.056541,0.045761
Q96KR6,1.2549,0.57483
Q96KS9,2.3413,1.2108
Q96L51,0.55586,0.28787
Q96L52,1.242,0.73547
Q96L58,0.7371,0.35078
Q96L91,1.3574,0.54497
Q96L92,1.4859,0.64325
Q96LA8,-0.89773,0.46886
Q96LB3,-0.9093,0.39875
Q96LD4,-3.3023,1.6291
Q96LJ7,2.1195,1.0497
Q96LR5,-2.8276,1.4655
Q96LT7,3.0217,1.4924
Q96LT9,-1.0569,0.54575
Q96LW4,-2.4279,1.2248
Q96LZ7,1.8451,0.90784
Q96M27,3.8162,1.9582
Q96ME7,-2.0852,1.1528
Q96MF7,-0.39767,0.11519
Q96MG7,1.2185,0.57063
Q96MH6,1.4083,0.7406
Q96MV1,-1.6498,0.87211
Q96MX0,0.8868,0.37977
Q96N11,2.7923,1.4822
Q96N64,-2.0692,0.97481
Q96N66,1.2337,0.67294
Q96N67,-0.84196,0.35175
Q96NB2,-0.94471,0.49095
Q96NB3,1.5273,0.74657
Q96NC0,-0.81109,0.2795
Q96ND0,0.41407,0.31809
Q96NE9,-3.4396,1.7533
Q96NT0,1.2959,0.69138
Q96NY7,3.0914,1.5632
Q96P47,0.43189,0.20814
Q96P48,3.442,1.7215
Q96P70,-1.6671,0.91593
Q96PC5,2.2909,1.2571
Q96PD2,-2.6359,1.3399
Q96PE2,-3.6244,1.8662
Q96PE3,-2.708,1.4047
Q96PK6,-0.60005,0.4976
Q96PM5,2.633,1.319
Q96PU4,2.0237,1.0346
Q96PU5,-1.8174,0.9949
Q96PU8,1.8338,0.97974
Q96PV7,-0.37088,0.2931
Q96PY5,3.6953,1.8653
Q96PY6,1.1408,0.4529
Q96PZ2,0.6984,0.36669
Q96Q05,2.0688,1.0146
Q96Q15,1.9089,1.0158
Q96Q42,-0.48258,0.27011
Q96Q45,-0.64393,0.39838
Q96Q83,-0.054467,0.066494
Q96Q89,0.59715,0.29886
Q96QD5,-1.3783,0.82122
Q96QE2,3.6726,1.9325
Q96QE5,-2.9444,1.4589
Q96QK1,-0.82216,0.31282
Q96QR8,3.0875,1.6455
Q96QU8,-0.42654,0.20462
Q96RF0,1.1067,0.35983
Q96RG2,1.9545,1.0012
Q96RG5,-1.8638,0.95287
Q96RL7,1.4705,0.70774
Q96RN5,-0.151,0.021028
Q96RQ3,-3.626,1.8738
Q96RQ9,3.3132,1.6645
Q96RR4,-0.5192,0.17391
Q96RS0,-0.8717,0.44443
Q96RS6,-2.6852,1.3758
Q96RT1,-3.3703,1.7237
Q96RT7,0.26732,0.12137
Q96RU2,-0.20758,0.042108
Q96RU3,1.6453,0.82109
Q96RZ2,1.087,0.5226
Q96S15,-0.60684,0.29632
Q96S19,2.7354,1.3551
Q96S38,1.914,1.0402
Q96S55,1.3333,0.67347
Q96S94,1.7433,0.84051
Q96SB8,-2.5486,1.2572
Q96SF7,2.3225,1.2239
Q96SL1,2.4132,1.1956
Q96SM3,-2.3186,1.0916
Q96SQ9,-0.89192,0.47454
Q96ST2,-2.5906,1.3631
Q96ST3,2.5536,1.3186
Q96SU4,-2.6699,1.285
Q96SZ5,0.74433,0.34652
Q96T37,-1.2152,0.67614
Q96T51,0.32318,0.068446
Q96T58,-2.0908,1.0108
Q96T76,-2.4255,1.1997
Q96TA1,3.5456,1.7994
Q96TA2,1.7827,0.88725
Q96TC7,1.2196,0.68296
Q99426,-0.2181,0.20241
Q99442,2.2911,1.1234
Q99447,0.6396,0.27594
Q99460,0.76491,0.4917
Q99471,0.67152,0.41082
Q99487,0.85017,0.45947
Q99496,0.96001,0.50213
Q99497,0.69408,0.22887
Q99504,-2.3142,1.2651
Q99536,-0.11751,0.011892
Q99541,3.8004,1.9662
Q99543,-0.19922,0.022042
Q99549,2.093,0.94469
Q99550,-0.97022,0.38224
Q99567,-2.7417,1.5116
Q99569,2.2813,1.138
Q99571,3.4597,1.7573
Q99584,3.4336,1.7401
Q99590,-2.2556,1.2619
Q99595,-0.82864,0.49443
Q99607,-1.5025,0.6584
Q99611,1.9958,1.0317
Q99615,0.77655,0.33992
Q99622,0.47254,0.1432
Q99623,-1.2896,0.50602
Q99633,1.153,0.53628
Q99638,0.51608,0.20632
Q99648,-1.0396,0.59653
Q99650,2.5115,1.3256
Q99700,1.1907,0.55622
Q99715,1.5154,0.68574
Q99720,2.5097,1.2126
Q99766,-1.6136,0.95443
Q99785,-3.416,1.7027
Q99797,1.5774,0.79468
Q99807,2.4525,1.3957
Q99808,-2.2135,1.157
Q99816,-0.73374,0.32855
Q99828,0.64647,0.29707
Q99832,-3.1543,1.5663
Q99871,-0.47223,0.17958
Q99943,1.5994,0.73382
Q99952,-0.90577,0.50141
Q99959,-2.7415,1.4367
Q99961,3.1505,1.6143
Q99973,-0.68594,0.3071
Q99986,1.6589,0.81591
Q99988,3.711,1.944
Q99996,2.2888,1.1485
Q9B2Z9,-2.0677,0.94378
Q9BPW8,-0.92482,0.54919
Q9BPX3,0.38895,0.25874
Q9BPX5,2.0541,1.0768
Q9BPY3,1.7334,0.92606
Q9BPZ3,1.1303,0.5095
Q9BPZ7,0.96251,0.45665
Q9BQ13,-0.95715,0.4633
Q9BQ24,-2.4601,1.3322
Q9BQ39,1.2308,0.66254
Q9BQ61,2.1047,0.93503
Q9BQ65,1.9959,0.94809
Q9BQ69,-0.19251,0.084703
Q9BQ70,-0.32951,0.28349
Q9BQ75,3.0269,1.6967
Q9BQ95,-0.56498,0.16883
Q9BQA1,-1.4785,0.78741
Q9BQC3,-1.7042,0.87421
Q9BQE4,1.4898,0.64095
Q9BQE9,-0.4843,0.43554
Q9BQG0,-1.7783,0.84119
Q9BQI0,-1.3971,0.75031
Q9BQI5,1.2334,0.56559
Q9BQK8,0.40369,0.34706
Q9BQP7,-3.219,1.6321
Q9BQQ3,-1.2417,0.63036
Q9BQS8,2.8836,1.4052
Q9BR76,1.919,1.0299
Q9BRA0,1.647,0.88644
Q9BRA2,-0.44623,0.21482
Q9BRF8,-3.5318,1.7979
Q9BRJ6,0.49264,0.3453
Q9BRJ7,-2.2166,1.0588
Q9BRK4,-0.26757,0.026423
Q9BRK5,2.4562,1.1619
Q9BRP1,-3.005,1.5092
Q9BRP4,2.609,1.4298
Q9BRP8,0.10654,0.0034119
Q9BRQ0,-1.3897,0.65735
Q9BRQ8,3.4072,1.718
Q9BRR6,3.7723,1.9683
Q9BRS2,-2.6156,1.4741
Q9BRS8,0.48024,0.33328
Q9BRT2,1.2152,0.60982
Q9BRT3,1.5325,0.70585
Q9BRT6,-1.1279,0.58462
Q9BRT9,-0.44446,0.26184
Q9BRU2,3.1423,1.6625
Q9BRU9,-0.37001,0.25482
Q9BRV8,-1.2894,0.73775
Q9BRX8,-0.52157,0.32294
Q9BRX9,0.91699,0.4164
Q9BRZ2,1.374,0.76293
Q9BS16,0.72254,0.35074
Q9BS26,3.2626,1.6494
Q9BS40,-3.5109,1.8735
Q9BSC4,1.623,0.84651
Q9BSF4,-2.7422,1.4932
Q9BSH4,-1.3264,0.58335
Q9BSJ2,0.5335,0.18895
Q9BSJ8,-1.2542,0.67783
Q9BSL1,2.8705,1.4078
Q9BSQ5,-0.068044,0.062673
Q9BSR8,3.3595,1.7401
Q9BST9,-2.2721,1.1414
Q9BSU1,1.4351,0.72774
Q9BSV6,2.0123,0.88908
Q9BSY4,-1.8869,0.90739
Q9BT17,0.26239,0.16358
Q9BT22,0.16459,0.0069658
Q9BT23,-1.3666,0.64828
Q9BT25,0.24611,0.00085696
Q9BT40,-3.2055,1.6832
Q9BT43,2.2055,1.193
Q9BT67,1.8515,1.0132
Q9BT78,-2.4762,1.4223
Q9BT88,-1.4182,0.75967
Q9BTA9,-0.58565,0.30275
Q9BTC0,-0.92701,0.49686
Q9BTC8,-2.2719,1.1276
Q9BTD8,-0.87188,0.3723
Q9BTE1,-1.1801,0.60223
Q9BTE3,-0.45302,0.1525
Q9BTL3,-2.033,0.99756
Q9BTT0,-1.3215,0.66882
Q9BTT4,1.4131,0.60671
Q9BTU6,2.9568,1.4518
Q9BTV4,-3.3116,1.6279
Q9BTV5,-2.3119,1.2232
Q9BTV6,-2.6941,1.3226
Q9BTX1,-1.563,0.71929
Q9BTY2,1.2341,0.52723
Q9BTY7,0.52224,0.24648
Q9BTZ2,-2.1113,1.0467
Q9BU02,1.3234,0.72874
Q9BU23,-1.7141,0.8023
Q9BU61,-2.0188,1.0473
Q9BU64,-0.062868,0.094196
Q9BU76,-0.3362,0.2989
Q9BU89,-1.9566,1.0604
Q9BUA3,-0.089303,0.094484
Q9BUB5,-1.9483,1.0322
Q9BUB7,0.58838,0.41295
Q9BUE6,2.6347,1.3277
Q9BUF5,-3.4972,1.7955
Q9BUF7,-2.1072,1.1325
Q9BUH6,-2.7489,1.4639
Q9BUK6,1.1386,0.57173
Q9BUL5,2.3573,1.2189
Q9BUL8,1.4515,0.70583
Q9BUL9,-1.5418,0.90122
Q9BUM1,0.96135,0.52654
Q9BUP0,-2.0392,1.0927
Q9BUP3,3.3118,1.7413
Q9BUR4,3.2844,1.7586
Q9BUR5,-0.50206,0.26011
Q9BUW7,-0.71115,0.49892
Q9BV10,2.9264,1.4899
Q9BV19,1.5584,0.73644
Q9BV20,0.18454,0.11633
Q9BV29,3.0496,1.6056
Q9BV38,-0.02557,0.21314
Q9BV40,-2.9758,1.5189
Q9BV44,1.9311,0.84871
Q9BV57,-1.4238,0.73436
Q9BV61,-2.7267,1.3688
Q9BV68,-0.7349,0.34396
Q9BV73,-0.1495,0.041488
Q9BV79,-0.11161,0.047885
Q9BV81,1.6714,0.91334
Q9BV94,-0.74766,0.40841
Q9BVA0,3.2023,1.7188
Q9BVA1,-0.22694,0.15108
Q9BVC4,-0.37461,0.14609
