#ncbi_taxid	child_cluster_id	parent_cluster_id
9606	CL:30532	CL:30530
9606	CL:30537	CL:30532
9606	CL:30542	CL:30537
9606	CL:30574	CL:30530
9606	CL:30576	CL:30574
9606	CL:30594	CL:30574
9606	CL:30609	CL:30529
9606	CL:30610	CL:30609
9606	CL:30611	CL:30610
9606	CL:30622	CL:30610
9606	CL:30634	CL:30609
9606	CL:30650	CL:90
9606	CL:30651	CL:30650
9606	CL:30652	CL:30651
9606	CL:30653	CL:30652
9606	CL:30654	CL:30653
9606	CL:30656	CL:30654
9606	CL:30675	CL:30653
9606	CL:30691	CL:30652
9606	CL:30709	CL:30651
9606	CL:30710	CL:30709
9606	CL:30712	CL:30710
9606	CL:3072	CL:3044
9606	CL:30728	CL:30710
9606	CL:30742	CL:30709
9606	CL:30756	CL:30650
9606	CL:30757	CL:30756
9606	CL:30758	CL:30757
9606	CL:30761	CL:30758
9606	CL:30777	CL:30758
9606	CL:30791	CL:30757
9606	CL:30792	CL:30791
9606	CL:30808	CL:30791
9606	CL:3081	CL:3043
9606	CL:30823	CL:30756
9606	CL:30845	CL:89
9606	CL:30846	CL:30845
9606	CL:30848	CL:30846
9606	CL:30849	CL:30848
9606	CL:30850	CL:30849
9606	CL:30859	CL:30849
9606	CL:30869	CL:30848
9606	CL:30886	CL:30846
9606	CL:30888	CL:30886
9606	CL:30902	CL:30886
9606	CL:30917	CL:30845
9606	CL:30918	CL:30917
9606	CL:30919	CL:30918
9606	CL:3093	CL:3042
9606	CL:30930	CL:30918
9606	CL:30939	CL:30917
9606	CL:30940	CL:30939
9606	CL:30951	CL:30939
9606	CL:30960	CL:88
9606	CL:30961	CL:30960
9606	CL:30963	CL:30961
9606	CL:30965	CL:30963
9606	CL:30981	CL:30963
9606	CL:30998	CL:30961
9606	CL:31018	CL:30960
9606	CL:31020	CL:31018
9606	CL:3103	CL:2935
9606	CL:31032	CL:31018
9606	CL:31041	CL:87
9606	CL:31042	CL:31041
9606	CL:31043	CL:31042
9606	CL:31045	CL:31043
9606	CL:31048	CL:31045
9606	CL:31051	CL:31048
9606	CL:31082	CL:31045
9606	CL:311	CL:276
9606	CL:31100	CL:31043
9606	CL:31117	CL:31042
9606	CL:31118	CL:31117
9606	CL:31120	CL:31118
9606	CL:3113	CL:2746
9606	CL:31139	CL:31117
9606	CL:31155	CL:31041
9606	CL:31156	CL:31155
9606	CL:31158	CL:31156
9606	CL:31178	CL:31156
9606	CL:31189	CL:31155
9606	CL:31200	CL:86
9606	CL:31201	CL:31200
9606	CL:31202	CL:31201
9606	CL:31203	CL:31202
9606	CL:31204	CL:31203
9606	CL:31206	CL:31204
9606	CL:31222	CL:31204
9606	CL:31232	CL:31203
9606	CL:31244	CL:31202
9606	CL:31246	CL:31244
9606	CL:31265	CL:31201
9606	CL:3127	CL:2187
9606	CL:3128	CL:3127
9606	CL:31282	CL:31200
9606	CL:31283	CL:31282
9606	CL:3129	CL:3128
9606	CL:31298	CL:31282
9606	CL:3130	CL:3129
9606	CL:3131	CL:3130
9606	CL:31311	CL:85
9606	CL:31312	CL:31311
9606	CL:31313	CL:31312
9606	CL:31314	CL:31313
9606	CL:31315	CL:31314
9606	CL:31316	CL:31315
9606	CL:3132	CL:3131
9606	CL:31329	CL:31315
9606	CL:3133	CL:3132
9606	CL:31338	CL:31314
9606	CL:31347	CL:31313
9606	CL:3136	CL:3133
9606	CL:31362	CL:31312
9606	CL:31363	CL:31362
9606	CL:31365	CL:31363
9606	CL:31383	CL:31362
9606	CL:3139	CL:3136
9606	CL:31401	CL:31311
9606	CL:31402	CL:31401
9606	CL:31403	CL:31402
9606	CL:31404	CL:31403
9606	CL:31405	CL:31404
9606	CL:3141	CL:3139
9606	CL:31420	CL:31404
9606	CL:31433	CL:31403
9606	CL:31436	CL:31433
9606	CL:31461	CL:31402
9606	CL:31478	CL:31401
9606	CL:31488	CL:84
9606	CL:31489	CL:31488
9606	CL:31490	CL:31489
9606	CL:31491	CL:31490
9606	CL:31492	CL:31491
9606	CL:31494	CL:31492
9606	CL:31510	CL:31492
9606	CL:31520	CL:31491
9606	CL:31539	CL:31490
9606	CL:31556	CL:31489
9606	CL:31570	CL:31488
9606	CL:31571	CL:31570
9606	CL:31572	CL:31571
9606	CL:31585	CL:31571
9606	CL:31596	CL:31570
9606	CL:31611	CL:83
9606	CL:31612	CL:31611
9606	CL:31613	CL:31612
9606	CL:31614	CL:31613
9606	CL:31615	CL:31614
9606	CL:31626	CL:31614
9606	CL:31636	CL:31613
9606	CL:31653	CL:31612
9606	CL:31671	CL:31611
9606	CL:31673	CL:31671
9606	CL:31693	CL:31671
9606	CL:31706	CL:82
9606	CL:31707	CL:31706
9606	CL:31708	CL:31707
9606	CL:31709	CL:31708
9606	CL:31711	CL:31709
9606	CL:31725	CL:31709
9606	CL:3173	CL:3133
9606	CL:31739	CL:31708
9606	CL:31753	CL:31707
9606	CL:31755	CL:31753
9606	CL:31771	CL:31753
9606	CL:31780	CL:31706
9606	CL:31781	CL:31780
9606	CL:31782	CL:31781
9606	CL:31785	CL:31782
9606	CL:31810	CL:31781
9606	CL:31826	CL:31780
9606	CL:31827	CL:31826
9606	CL:3183	CL:3132
9606	CL:31838	CL:31826
9606	CL:31847	CL:81
9606	CL:31848	CL:31847
9606	CL:31850	CL:31848
9606	CL:31852	CL:31850
9606	CL:31853	CL:31852
9606	CL:31856	CL:31853
9606	CL:31879	CL:31852
9606	CL:31892	CL:31850
9606	CL:31895	CL:31892
9606	CL:31922	CL:31848
9606	CL:31923	CL:31922
9606	CL:31924	CL:31923
9606	CL:31939	CL:31923
9606	CL:31948	CL:31922
9606	CL:31961	CL:31847
9606	CL:31962	CL:31961
9606	CL:31964	CL:31962
9606	CL:3197	CL:3131
9606	CL:31986	CL:31961
9606	CL:3199	CL:3197
9606	CL:32000	CL:80
9606	CL:32001	CL:32000
9606	CL:32002	CL:32001
9606	CL:32003	CL:32002
9606	CL:32004	CL:32003
9606	CL:32006	CL:32004
9606	CL:32023	CL:32004
9606	CL:32038	CL:32003
9606	CL:32052	CL:32002
9606	CL:32067	CL:32001
9606	CL:32068	CL:32067
9606	CL:32070	CL:32068
9606	CL:32086	CL:32068
9606	CL:32095	CL:32067
9606	CL:32096	CL:32095
9606	CL:3210	CL:3197
9606	CL:32105	CL:32095
9606	CL:32114	CL:32000
9606	CL:32115	CL:32114
9606	CL:32117	CL:32115
9606	CL:32120	CL:32117
9606	CL:32143	CL:32115
9606	CL:32153	CL:32114
9606	CL:32169	CL:79
9606	CL:32170	CL:32169
9606	CL:32171	CL:32170
9606	CL:32172	CL:32171
9606	CL:32173	CL:32172
9606	CL:32174	CL:32173
9606	CL:32175	CL:32174
9606	CL:32177	CL:32175
9606	CL:32191	CL:32175
9606	CL:3220	CL:3130
9606	CL:32201	CL:32174
9606	CL:32217	CL:32173
9606	CL:32219	CL:32217
9606	CL:32234	CL:32217
9606	CL:3224	CL:3220
9606	CL:32247	CL:32172
9606	CL:32261	CL:32171
9606	CL:32262	CL:32261
9606	CL:32263	CL:32262
9606	CL:32265	CL:32263
9606	CL:32284	CL:32262
9606	CL:32293	CL:32261
9606	CL:32295	CL:32293
9606	CL:32318	CL:32170
9606	CL:32319	CL:32318
9606	CL:32320	CL:32319
9606	CL:32321	CL:32320
9606	CL:32336	CL:32320
9606	CL:32348	CL:32319
9606	CL:32364	CL:32318
9606	CL:32377	CL:32169
9606	CL:32378	CL:32377
9606	CL:32379	CL:32378
9606	CL:32380	CL:32379
9606	CL:32382	CL:32380
9606	CL:32384	CL:32382
9606	CL:3239	CL:3129
9606	CL:32410	CL:32380
9606	CL:32411	CL:32410
9606	CL:3242	CL:3239
9606	CL:32425	CL:32410
9606	CL:3243	CL:3242
9606	CL:32435	CL:32379
9606	CL:32437	CL:32435
9606	CL:3246	CL:3243
9606	CL:32462	CL:32378
9606	CL:32464	CL:32462
9606	CL:3248	CL:3246
9606	CL:32480	CL:32462
9606	CL:32491	CL:32377
9606	CL:32492	CL:32491
9606	CL:32493	CL:32492
9606	CL:32496	CL:32493
9606	CL:32518	CL:32492
9606	CL:3252	CL:3248
9606	CL:32529	CL:32491
9606	CL:32531	CL:32529
9606	CL:32550	CL:78
9606	CL:32551	CL:32550
9606	CL:32552	CL:32551
9606	CL:32553	CL:32552
9606	CL:32554	CL:32553
9606	CL:32556	CL:32554
9606	CL:32574	CL:32554
9606	CL:32583	CL:32553
9606	CL:32592	CL:32552
9606	CL:32594	CL:32592
9606	CL:32597	CL:32594
9606	CL:32620	CL:32592
9606	CL:32629	CL:32551
9606	CL:32630	CL:32629
9606	CL:32632	CL:32630
9606	CL:32652	CL:32629
9606	CL:32668	CL:32550
9606	CL:32669	CL:32668
9606	CL:32672	CL:32669
9606	CL:32695	CL:32668
9606	CL:327	CL:275
9606	CL:32712	CL:77
9606	CL:32713	CL:32712
9606	CL:32714	CL:32713
9606	CL:32715	CL:32714
9606	CL:32717	CL:32715
9606	CL:3272	CL:3246
9606	CL:32736	CL:32715
9606	CL:32754	CL:32714
9606	CL:32755	CL:32754
9606	CL:32766	CL:32754
9606	CL:32775	CL:32713
9606	CL:32777	CL:32775
9606	CL:32791	CL:32775
9606	CL:328	CL:327
9606	CL:32800	CL:32712
9606	CL:32801	CL:32800
9606	CL:32817	CL:32800
9606	CL:32830	CL:76
9606	CL:32831	CL:32830
9606	CL:32832	CL:32831
9606	CL:32834	CL:32832
9606	CL:32855	CL:32831
9606	CL:32857	CL:32855
9606	CL:32867	CL:32855
9606	CL:32876	CL:32830
9606	CL:32878	CL:32876
9606	CL:32894	CL:32876
9606	CL:329	CL:328
9606	CL:32909	CL:75
9606	CL:32910	CL:32909
9606	CL:32911	CL:32910
9606	CL:32913	CL:32911
9606	CL:32915	CL:32913
9606	CL:32927	CL:32913
9606	CL:32937	CL:32911
9606	CL:32939	CL:32937
9606	CL:32961	CL:32910
9606	CL:32963	CL:32961
9606	CL:32966	CL:32963
9606	CL:3298	CL:3242
9606	CL:32986	CL:32961
9606	CL:32999	CL:32909
9606	CL:33000	CL:32999
9606	CL:33002	CL:33000
9606	CL:33004	CL:33002
9606	CL:33028	CL:33000
9606	CL:33042	CL:32999
9606	CL:33056	CL:74
9606	CL:33057	CL:33056
9606	CL:33058	CL:33057
9606	CL:33059	CL:33058
9606	CL:33072	CL:33058
9606	CL:33081	CL:33057
9606	CL:33090	CL:33056
9606	CL:33091	CL:33090
9606	CL:33092	CL:33091
9606	CL:331	CL:329
9606	CL:33101	CL:33091
9606	CL:33110	CL:33090
9606	CL:33121	CL:73
9606	CL:33122	CL:33121
9606	CL:33123	CL:33122
9606	CL:33125	CL:33123
9606	CL:33127	CL:33125
9606	CL:3315	CL:3239
9606	CL:33153	CL:33123
9606	CL:33156	CL:33153
9606	CL:33176	CL:33122
9606	CL:33177	CL:33176
9606	CL:33178	CL:33177
9606	CL:33192	CL:33177
9606	CL:33205	CL:33176
9606	CL:33221	CL:33121
9606	CL:33222	CL:33221
9606	CL:33224	CL:33222
9606	CL:33242	CL:33222
9606	CL:33243	CL:33242
9606	CL:3325	CL:3128
9606	CL:33252	CL:33242
9606	CL:33261	CL:33221
9606	CL:33263	CL:33261
9606	CL:33286	CL:72
9606	CL:33287	CL:33286
9606	CL:33288	CL:33287
9606	CL:33289	CL:33288
9606	CL:33290	CL:33289
9606	CL:33291	CL:33290
9606	CL:33304	CL:33290
9606	CL:33317	CL:33289
9606	CL:33326	CL:33288
9606	CL:33341	CL:33287
9606	CL:33342	CL:33341
9606	CL:33343	CL:33342
9606	CL:33345	CL:33343
9606	CL:33363	CL:33342
9606	CL:33377	CL:33341
9606	CL:33392	CL:33286
9606	CL:33393	CL:33392
9606	CL:33395	CL:33393
9606	CL:33396	CL:33395
9606	CL:3340	CL:3127
9606	CL:33407	CL:33395
9606	CL:3342	CL:3340
9606	CL:33421	CL:33393
9606	CL:33423	CL:33421
9606	CL:33435	CL:33421
9606	CL:3344	CL:3342
9606	CL:33447	CL:33392
9606	CL:33449	CL:33447
9606	CL:33453	CL:33449
9606	CL:33479	CL:33447
9606	CL:33493	CL:71
9606	CL:33494	CL:33493
9606	CL:33495	CL:33494
9606	CL:33496	CL:33495
9606	CL:33497	CL:33496
9606	CL:33498	CL:33497
9606	CL:33499	CL:33498
9606	CL:33500	CL:33499
9606	CL:33501	CL:33500
9606	CL:33503	CL:33501
9606	CL:33507	CL:33503
9606	CL:33512	CL:33507
9606	CL:33515	CL:33512
9606	CL:33518	CL:33515
9606	CL:33522	CL:33518
9606	CL:33549	CL:33512
9606	CL:33551	CL:33549
9606	CL:33583	CL:33503
9606	CL:33599	CL:33501
9606	CL:33601	CL:33599
9606	CL:33623	CL:33500
9606	CL:3363	CL:3342
9606	CL:33643	CL:33499
9606	CL:33645	CL:33643
9606	CL:33647	CL:33645
9606	CL:33649	CL:33647
9606	CL:33651	CL:33649
9606	CL:33673	CL:33647
9606	CL:33701	CL:33643
9606	CL:33702	CL:33701
9606	CL:33711	CL:33701
9606	CL:33723	CL:33498
9606	CL:33724	CL:33723
9606	CL:33725	CL:33724
9606	CL:33736	CL:33724
9606	CL:33745	CL:33723
9606	CL:33760	CL:33497
9606	CL:33776	CL:33496
9606	CL:33777	CL:33776
9606	CL:33786	CL:33776
9606	CL:33795	CL:33495
9606	CL:33796	CL:33795
9606	CL:33798	CL:33796
9606	CL:3380	CL:3340
9606	CL:3381	CL:3380
9606	CL:33812	CL:33796
9606	CL:33823	CL:33795
9606	CL:33825	CL:33823
9606	CL:3383	CL:3381
9606	CL:33840	CL:33823
9606	CL:33851	CL:33494
9606	CL:33852	CL:33851
9606	CL:33853	CL:33852
9606	CL:33854	CL:33853
9606	CL:33865	CL:33853
9606	CL:33875	CL:33852
9606	CL:33895	CL:33851
9606	CL:33897	CL:33895
9606	CL:33909	CL:33895
9606	CL:33923	CL:33493
9606	CL:33924	CL:33923
9606	CL:33925	CL:33924
9606	CL:33927	CL:33925
9606	CL:33929	CL:33927
9606	CL:33930	CL:33929
9606	CL:33944	CL:33929
9606	CL:33963	CL:33927
9606	CL:33973	CL:33925
9606	CL:33985	CL:33924
9606	CL:33987	CL:33985
9606	CL:34011	CL:33923
9606	CL:34012	CL:34011
9606	CL:34013	CL:34012
9606	CL:34015	CL:34013
9606	CL:34037	CL:34012
9606	CL:3404	CL:3380
9606	CL:34048	CL:34011
9606	CL:34064	CL:70
9606	CL:34065	CL:34064
9606	CL:34066	CL:34065
9606	CL:34067	CL:34066
9606	CL:34068	CL:34067
9606	CL:34069	CL:34068
9606	CL:34070	CL:34069
9606	CL:34071	CL:34070
9606	CL:34073	CL:34071
9606	CL:34075	CL:34073
9606	CL:34076	CL:34075
9606	CL:34078	CL:34076
9606	CL:34082	CL:34078
9606	CL:34086	CL:34082
9606	CL:34088	CL:34086
9606	CL:34090	CL:34088
9606	CL:34091	CL:34090
9606	CL:34092	CL:34091
9606	CL:34093	CL:34092
9606	CL:34094	CL:34093
9606	CL:34097	CL:34094
9606	CL:34099	CL:34097
9606	CL:34127	CL:34094
9606	CL:34142	CL:34093
9606	CL:34156	CL:34092
9606	CL:34169	CL:34091
9606	CL:34178	CL:34090
9606	CL:34192	CL:34088
9606	CL:3420	CL:2186
9606	CL:3421	CL:3420
9606	CL:3422	CL:3421
9606	CL:34220	CL:34078
9606	CL:3423	CL:3422
9606	CL:34235	CL:34076
9606	CL:34239	CL:34235
9606	CL:3424	CL:3423
9606	CL:34241	CL:34239
9606	CL:34244	CL:34241
9606	CL:34246	CL:34244
9606	CL:3426	CL:3424
9606	CL:3427	CL:3426
9606	CL:34273	CL:34241
9606	CL:34289	CL:34239
9606	CL:34290	CL:34289
9606	CL:34292	CL:34290
9606	CL:3430	CL:3427
9606	CL:34310	CL:34290
9606	CL:34321	CL:34289
9606	CL:34345	CL:34075
9606	CL:34366	CL:34073
9606	CL:34388	CL:34071
9606	CL:34398	CL:34070
9606	CL:34409	CL:34069
9606	CL:34411	CL:34409
9606	CL:34412	CL:34411
9606	CL:34413	CL:34412
9606	CL:34414	CL:34413
9606	CL:34416	CL:34414
9606	CL:34417	CL:34416
9606	CL:34420	CL:34417
9606	CL:34422	CL:34420
9606	CL:34448	CL:34416
9606	CL:34451	CL:34448
9606	CL:34462	CL:34448
9606	CL:34475	CL:34414
9606	CL:3448	CL:3427
9606	CL:34488	CL:34413
9606	CL:34490	CL:34488
9606	CL:34514	CL:34412
9606	CL:34528	CL:34411
9606	CL:34529	CL:34528
9606	CL:34540	CL:34528
9606	CL:34556	CL:34409
9606	CL:34558	CL:34556
9606	CL:34560	CL:34558
9606	CL:34580	CL:34556
9606	CL:34590	CL:34068
9606	CL:34591	CL:34590
9606	CL:34592	CL:34591
9606	CL:34597	CL:34592
9606	CL:3460	CL:3426
9606	CL:34613	CL:34591
9606	CL:34622	CL:34590
9606	CL:3463	CL:3460
9606	CL:34632	CL:34067
9606	CL:34633	CL:34632
9606	CL:34646	CL:34632
9606	CL:34660	CL:34066
9606	CL:34662	CL:34660
9606	CL:34681	CL:34660
9606	CL:34697	CL:34065
9606	CL:34699	CL:34697
9606	CL:34700	CL:34699
9606	CL:34713	CL:34699
9606	CL:34726	CL:34697
9606	CL:34742	CL:34064
9606	CL:34743	CL:34742
9606	CL:34744	CL:34743
9606	CL:34745	CL:34744
9606	CL:34749	CL:34745
9606	CL:34770	CL:34744
9606	CL:34772	CL:34770
9606	CL:34784	CL:34770
9606	CL:34795	CL:34743
9606	CL:34797	CL:34795
9606	CL:34819	CL:34742
9606	CL:34820	CL:34819
9606	CL:34822	CL:34820
9606	CL:34846	CL:34819
9606	CL:34859	CL:69
9606	CL:34860	CL:34859
9606	CL:34861	CL:34860
9606	CL:34862	CL:34861
9606	CL:34863	CL:34862
9606	CL:34864	CL:34863
9606	CL:34865	CL:34864
9606	CL:34867	CL:34865
9606	CL:3487	CL:3424
9606	CL:34885	CL:34865
9606	CL:349	CL:329
9606	CL:34900	CL:34864
9606	CL:34915	CL:34863
9606	CL:34928	CL:34862
9606	CL:34941	CL:34861
9606	CL:34943	CL:34941
9606	CL:34945	CL:34943
9606	CL:34980	CL:34860
9606	CL:34981	CL:34980
9606	CL:34982	CL:34981
9606	CL:34983	CL:34982
9606	CL:34994	CL:34982
9606	CL:35	CL:30
9606	CL:35003	CL:34981
9606	CL:35016	CL:34980
9606	CL:35018	CL:35016
9606	CL:35034	CL:35016
9606	CL:35045	CL:34859
9606	CL:35047	CL:35045
9606	CL:35048	CL:35047
9606	CL:3505	CL:3423
9606	CL:35059	CL:35047
9606	CL:3506	CL:3505
9606	CL:35069	CL:35045
9606	CL:35082	CL:68
9606	CL:35083	CL:35082
9606	CL:35084	CL:35083
9606	CL:35086	CL:35084
9606	CL:3509	CL:3506
9606	CL:35098	CL:35084
9606	CL:35109	CL:35083
9606	CL:35120	CL:35082
9606	CL:35122	CL:35120
9606	CL:35136	CL:35120
9606	CL:35145	CL:67
9606	CL:35146	CL:35145
9606	CL:35147	CL:35146
9606	CL:35148	CL:35147
9606	CL:35149	CL:35148
9606	CL:35150	CL:35149
9606	CL:35165	CL:35149
9606	CL:35175	CL:35148
9606	CL:35185	CL:35147
9606	CL:35200	CL:35146
9606	CL:35201	CL:35200
9606	CL:35203	CL:35201
9606	CL:35222	CL:35200
9606	CL:35231	CL:35145
9606	CL:35232	CL:35231
9606	CL:35233	CL:35232
9606	CL:35235	CL:35233
9606	CL:35247	CL:35233
9606	CL:35256	CL:35232
9606	CL:35267	CL:35231
9606	CL:35268	CL:35267
9606	CL:35269	CL:35268
9606	CL:35278	CL:35268
9606	CL:35287	CL:35267
9606	CL:35298	CL:66
9606	CL:35299	CL:35298
9606	CL:3530	CL:3505
9606	CL:35300	CL:35299
9606	CL:35303	CL:35300
9606	CL:35327	CL:35299
9606	CL:35348	CL:35298
9606	CL:35350	CL:35348
9606	CL:35365	CL:35348
9606	CL:35384	CL:65
9606	CL:35385	CL:35384
9606	CL:35386	CL:35385
9606	CL:35388	CL:35386
9606	CL:35412	CL:35385
9606	CL:35430	CL:35384
9606	CL:35446	CL:64
9606	CL:35447	CL:35446
9606	CL:35448	CL:35447
9606	CL:35449	CL:35448
9606	CL:3545	CL:3422
9606	CL:35450	CL:35449
9606	CL:35451	CL:35450
9606	CL:35452	CL:35451
9606	CL:35454	CL:35452
9606	CL:35455	CL:35454
9606	CL:35457	CL:35455
9606	CL:35459	CL:35457
9606	CL:35461	CL:35459
9606	CL:35473	CL:35459
9606	CL:35487	CL:35457
9606	CL:35489	CL:35487
9606	CL:35517	CL:35455
9606	CL:35518	CL:35517
9606	CL:35531	CL:35517
9606	CL:35543	CL:35454
9606	CL:35567	CL:35452
9606	CL:35572	CL:35567
9606	CL:35585	CL:35567
9606	CL:3560	CL:3421
9606	CL:35600	CL:35451
9606	CL:35618	CL:35450
9606	CL:3563	CL:3560
9606	CL:35631	CL:35449
9606	CL:35640	CL:35448
9606	CL:35643	CL:35640
9606	CL:35645	CL:35643
9606	CL:35679	CL:35447
9606	CL:35680	CL:35679
9606	CL:35681	CL:35680
9606	CL:35683	CL:35681
9606	CL:35685	CL:35683
9606	CL:35695	CL:35683
9606	CL:35714	CL:35680
9606	CL:35715	CL:35714
9606	CL:35724	CL:35714
9606	CL:35733	CL:35679
9606	CL:35735	CL:35733
9606	CL:35756	CL:35446
9606	CL:35757	CL:35756
9606	CL:35758	CL:35757
9606	CL:35759	CL:35758
9606	CL:35760	CL:35759
9606	CL:35761	CL:35760
9606	CL:35762	CL:35761
9606	CL:35764	CL:35762
9606	CL:35785	CL:35761
9606	CL:35786	CL:35785
9606	CL:35799	CL:35785
9606	CL:358	CL:328
9606	CL:35808	CL:35760
9606	CL:35811	CL:35808
9606	CL:35834	CL:35759
9606	CL:35837	CL:35834
9606	CL:35852	CL:35834
9606	CL:35864	CL:35758
9606	CL:35865	CL:35864
9606	CL:35866	CL:35865
9606	CL:35867	CL:35866
9606	CL:35869	CL:35867
9606	CL:35871	CL:35869
9606	CL:35874	CL:35871
9606	CL:3589	CL:3420
9606	CL:3590	CL:3589
9606	CL:35914	CL:35866
9606	CL:35924	CL:35865
9606	CL:35926	CL:35924
9606	CL:35938	CL:35924
9606	CL:35951	CL:35864
9606	CL:35965	CL:35757
9606	CL:35967	CL:35965
9606	CL:35983	CL:35965
9606	CL:35998	CL:35756
9606	CL:35999	CL:35998
9606	CL:36001	CL:35999
9606	CL:3601	CL:3589
9606	CL:36018	CL:35999
9606	CL:36031	CL:35998
9606	CL:36043	CL:63
9606	CL:36044	CL:36043
9606	CL:36045	CL:36044
9606	CL:36046	CL:36045
9606	CL:36047	CL:36046
9606	CL:36050	CL:36047
9606	CL:36067	CL:36046
9606	CL:36084	CL:36045
9606	CL:36096	CL:36044
9606	CL:36098	CL:36096
9606	CL:36113	CL:36096
9606	CL:36127	CL:36043
9606	CL:36128	CL:36127
9606	CL:36129	CL:36128
9606	CL:36138	CL:36128
9606	CL:36147	CL:36127
9606	CL:36162	CL:62
9606	CL:36164	CL:36162
9606	CL:3617	CL:131
9606	CL:3618	CL:3617
9606	CL:36183	CL:61
9606	CL:36184	CL:36183
9606	CL:36185	CL:36184
9606	CL:36187	CL:36185
9606	CL:3619	CL:3618
9606	CL:3620	CL:3619
9606	CL:36207	CL:36185
9606	CL:3621	CL:3620
9606	CL:3622	CL:3621
9606	CL:36222	CL:36184
9606	CL:36223	CL:36222
9606	CL:36225	CL:36223
9606	CL:3623	CL:3622
9606	CL:3624	CL:3623
9606	CL:36244	CL:36222
9606	CL:3625	CL:3624
9606	CL:3626	CL:3625
9606	CL:36260	CL:36183
9606	CL:36262	CL:36260
9606	CL:36263	CL:36262
9606	CL:3627	CL:3626
9606	CL:36274	CL:36262
9606	CL:3628	CL:3627
9606	CL:36292	CL:36260
9606	CL:36293	CL:36292
9606	CL:3630	CL:3628
9606	CL:36306	CL:36292
9606	CL:3631	CL:3630
9606	CL:36318	CL:60
9606	CL:36319	CL:36318
9606	CL:36320	CL:36319
9606	CL:36321	CL:36320
9606	CL:36323	CL:36321
9606	CL:36324	CL:36323
9606	CL:36326	CL:36324
9606	CL:36328	CL:36326
9606	CL:3633	CL:3631
9606	CL:3634	CL:3633
9606	CL:36348	CL:36324
9606	CL:36357	CL:36323
9606	CL:3636	CL:3634
9606	CL:3637	CL:3636
9606	CL:36374	CL:36320
9606	CL:36375	CL:36374
9606	CL:36377	CL:36375
9606	CL:3639	CL:3637
9606	CL:36392	CL:36375
9606	CL:36405	CL:36374
9606	CL:3641	CL:3639
9606	CL:36423	CL:36319
9606	CL:36424	CL:36423
9606	CL:36426	CL:36424
9606	CL:36430	CL:36426
9606	CL:36456	CL:36424
9606	CL:36466	CL:36423
9606	CL:36467	CL:36466
9606	CL:36468	CL:36467
9606	CL:36479	CL:36467
9606	CL:36488	CL:36466
9606	CL:36500	CL:36318
9606	CL:36501	CL:36500
9606	CL:36502	CL:36501
9606	CL:36503	CL:36502
9606	CL:36504	CL:36503
9606	CL:36506	CL:36504
9606	CL:36508	CL:36506
9606	CL:36537	CL:36503
9606	CL:36546	CL:36502
9606	CL:36558	CL:36501
9606	CL:36572	CL:36500
9606	CL:36573	CL:36572
9606	CL:36575	CL:36573
9606	CL:36595	CL:36573
9606	CL:36612	CL:36572
9606	CL:36615	CL:36612
9606	CL:36628	CL:36612
9606	CL:36641	CL:59
9606	CL:36642	CL:36641
9606	CL:36643	CL:36642
9606	CL:3665	CL:3637
9606	CL:36654	CL:36642
9606	CL:36665	CL:36641
9606	CL:36667	CL:36665
9606	CL:36686	CL:58
9606	CL:36687	CL:36686
9606	CL:36688	CL:36687
9606	CL:36689	CL:36688
9606	CL:36691	CL:36689
9606	CL:36713	CL:36688
9606	CL:36730	CL:36687
9606	CL:36744	CL:36686
9606	CL:36745	CL:36744
9606	CL:36746	CL:36745
9606	CL:36748	CL:36746
9606	CL:36768	CL:36745
9606	CL:36781	CL:36744
9606	CL:36797	CL:57
9606	CL:36799	CL:36797
9606	CL:3680	CL:3636
9606	CL:36800	CL:36799
9606	CL:36801	CL:36800
9606	CL:36802	CL:36801
9606	CL:36803	CL:36802
9606	CL:36804	CL:36803
9606	CL:36806	CL:36804
9606	CL:36807	CL:36806
9606	CL:36809	CL:36807
9606	CL:36812	CL:36809
9606	CL:3682	CL:3680
9606	CL:36840	CL:36806
9606	CL:36844	CL:36840
9606	CL:36868	CL:36804
9606	CL:36870	CL:36868
9606	CL:36872	CL:36870
9606	CL:36887	CL:36870
9606	CL:369	CL:327
9606	CL:36905	CL:36803
9606	CL:36914	CL:36802
9606	CL:36916	CL:36914
9606	CL:36918	CL:36916
9606	CL:36919	CL:36918
9606	CL:36928	CL:36918
9606	CL:36950	CL:36914
9606	CL:36961	CL:36801
9606	CL:36964	CL:36961
9606	CL:36987	CL:36800
9606	CL:37009	CL:36799
9606	CL:37010	CL:37009
9606	CL:37011	CL:37010
9606	CL:37012	CL:37011
9606	CL:37014	CL:37012
9606	CL:37031	CL:37011
9606	CL:37044	CL:37010
9606	CL:37047	CL:37044
9606	CL:37064	CL:37044
9606	CL:3707	CL:3634
9606	CL:37076	CL:37009
9606	CL:37077	CL:37076
9606	CL:37078	CL:37077
9606	CL:37080	CL:37078
9606	CL:37098	CL:37077
9606	CL:3710	CL:3707
9606	CL:37109	CL:37076
9606	CL:3711	CL:3710
9606	CL:37125	CL:36797
9606	CL:37126	CL:37125
9606	CL:37129	CL:37126
9606	CL:37131	CL:37129
9606	CL:37135	CL:37131
9606	CL:37138	CL:37135
9606	CL:37139	CL:37138
9606	CL:37140	CL:37139
9606	CL:37151	CL:37139
9606	CL:37160	CL:37138
9606	CL:37192	CL:37129
9606	CL:37194	CL:37192
9606	CL:37196	CL:37194
